Project_ID,CO2_Reduction,Energy_Output,Environmental_Risk_Index,Konteks_Lingkungan,Peringkat_Dampak,Investment_Cost,Revenue_Stream,Debt_Ratio,Payment_Delay,Konteks_Proyek,Status_Rank,GDP_Growth,Interest_Rate,Bond_Yield,Konteks_Ekonomi,Daya_Tarik_Investasi
PLTS-SULU-606,71671,18251,52,Port Mario: risiko sedang,Medium: ★★★☆☆,166,8.61,0.56,39,"PLTS di Bakerborough, akses mudah",Medium: ★★☆☆☆,5.1,4.9,5.6,East Jonathan: industri kuat,High: 💵💵💵💵
PLTM-SULS-607,41832,16198,48,Connieport: risiko sedang,Medium: ★★☆☆☆,136.12,8.07,0.58,30,"PLTM di Port Mark, akses mudah",Low: ★★,5,4.3,5.6,Bartonborough: pariwisata berkembang,Medium: 💵💵💵
PLTA-SUMUT-608,42519,10130,44,"Tapanuli: banjir musiman, debit air stabil",Medium: ★★☆☆☆,164.68,14,0.57,38,"PLTA di Jonestown, akses mudah",Low: ★★★★☆,5.1,4.8,5.9,East Nicoleville: ekonomi agro,Low: 💵💵
PLTB-SULS-609,46266,15999,42,Brianside: radiasi matahari tinggi,Medium: ★★☆☆☆,231.84,17.7,0.6,57,"PLTB di Stevenstad, permintaan pasar tinggi",Medium: ★★★★★☆☆☆,4.6,4.5,6.1,Rodneyside: ekonomi agro,Medium: 💵💵💵
PLTB-GORONT-610,54506,18331,45,Port Jessicaburgh: radiasi matahari tinggi,High: ★★★★☆,30.78,2.92,0.61,56,"PLTB di Scottside, tantangan lahan",High: ★☆☆,5.3,3.6,4.5,West Jamesburgh: pertumbuhan stabil,Low: 💵💵
PLTB-NTT-611,45889,22086,39,"Sumba: radiasi matahari tinggi, rawan kekeringan",Medium: ★★★☆☆,254.13,22.52,0.47,15,"PLTB di Port Robertport, permintaan pasar tinggi",Low: ★★★★★,4.9,3.7,4,Lake Robynchester: pertumbuhan stabil,High: 💵💵💵💵
PLTA-ACHD-612,65994,20812,52,Walterfort: risiko sedang,Low: ★☆☆☆☆,158.27,8.29,0.55,44,"PLTA di Port Rachel, tantangan lahan",Medium: ★★☆,5.7,3.5,3.7,East Alexander: pertumbuhan stabil,High: 💵💵💵💵💵
PLTS-BALI-613,71593,24291,36,Karenberg: radiasi matahari tinggi,Medium: ★★★☆☆,186.43,17.29,0.63,55,"PLTS di Richardland, tantangan lahan",Low: ★★★☆☆,6,3.2,4.4,Elizabethton: ekonomi agro,Medium: 💵💵💵
PLTA-JABAR-614,56265,13041,22,Lake Vanessaland: debit air kuat,High: ★★★★★,112.7,7.52,0.68,15,"PLTA di Terryville, akses mudah",Medium: ★★★★☆☆,4.5,3.6,4.4,North Tonychester: pariwisata berkembang,High: 💵💵💵💵
PLTB-PAPU-615,61186,18052,42,East Susanhaven: debit air kuat,Medium: ★★☆☆☆,144.5,15.29,0.53,47,"PLTB di West Christina, biaya logistik tinggi",Medium: ★★★★★☆☆,6.1,4.1,5.1,West Lori: industri kuat,Medium: 💵💵💵
PLTB-JATIM-616,75009,13777,39,Lake Ericfort: cuaca stabil,Low: ★☆☆☆☆,88.38,8.75,0.77,50,"PLTB di Vanessafurt, permintaan pasar tinggi",Medium: ★★★★★☆☆☆,6.3,4.6,5.5,Davidfurt: pariwisata berkembang,Medium: 💵💵💵
PLTM-NTB-617,32443,6986,75,Bennettport: debit air kuat,Medium: ★★☆☆☆,173.45,12.17,0.73,41,"PLTM di Williamsside, biaya logistik tinggi",Medium: ★★★★,4.2,4.2,5.1,Lake Leebury: ekonomi agro,High: 💵💵💵💵💵
PLTM-BANTEN-618,39470,11809,40,North Nathaniel: cuaca stabil,High: ★★★★☆,153.78,15.53,0.6,19,"PLTM di North Markview, permintaan pasar tinggi",High: ★★★★☆☆☆☆,5.6,3.5,4.5,East Brian: ekonomi agro,High: 💵💵💵💵💵
PLTB-SULU-619,43754,20987,45,North Megan: risiko sedang,Medium: ★★★☆☆,184.5,18.77,0.67,54,"PLTB di Nicoleburgh, akses mudah",Medium: ★★★★☆☆☆☆,5.2,3.5,4.5,New Abigail: pertumbuhan stabil,Low: 💵💵
PLTA-MALUKU-620,44669,16623,39,Garrettport: debit air kuat,Medium: ★★★☆☆,101,4.13,0.53,26,"PLTA di Edwardsmouth, tantangan lahan",High: ★★★★★☆☆☆☆,5.2,3.3,4.3,East Nicolechester: pertumbuhan stabil,Medium: 💵💵💵
PLTM-JABW-621,48301,15069,71,Ingramport: cuaca stabil,Medium: ★★☆☆☆,169.56,17.52,0.53,39,"PLTM di New Nathanmouth, akses mudah",Medium: ★★★☆,4.5,2.6,4,Lake Desiree: ekonomi agro,Medium: 💵💵💵
PLTS-JABAR-622,98104,22234,32,South Charlesburgh: radiasi matahari tinggi,Medium: ★★☆☆☆,112.31,9.84,0.71,50,"PLTS di Newmanfort, biaya logistik tinggi",Low: ★,3.6,4.2,5.1,Vazquezmouth: industri kuat,High: 💵💵💵💵
PLTA-PAPU-623,51133,19835,42,New Russell: radiasi matahari tinggi,High: ★★★★☆,144.82,10.97,0.7,53,"PLTA di Whiteland, permintaan pasar tinggi",High: ★★★☆☆☆☆,5.3,4.1,4.7,Simsbury: ekonomi agro,High: 💵💵💵💵
PLTA-SULTRA-624,46214,21594,45,Seanborough: risiko sedang,Low: ★☆☆☆☆,182.98,21.1,0.7,43,"PLTA di West Michelleport, permintaan pasar tinggi",Medium: ★★★☆☆☆,5.1,3.7,3.9,Maysborough: ekonomi agro,High: 💵💵💵💵
PLTM-KALB-625,33821,11021,58,Jeffreytown: risiko sedang,Medium: ★★★☆☆,142.3,10.47,0.42,22,"PLTM di New Joshua, biaya logistik tinggi",Low: ★☆☆☆,4.2,4.2,5.7,North Douglas: pariwisata berkembang,Medium: 💵💵💵
PLTB-NTT-626,49024,19311,59,"Sumba: radiasi matahari tinggi, rawan kekeringan",Medium: ★★★☆☆,109.46,9.56,0.53,33,"PLTB di Johnsonbury, akses mudah",High: ★★★★★☆☆,5.7,4.1,5.2,South Jonathanview: pariwisata berkembang,High: 💵💵💵💵💵
PLTA-PAPU-627,42174,20828,76,Lake Heather: cuaca stabil,High: ★★★★☆,99.6,7.29,0.62,17,"PLTA di Lake Christopherburgh, akses mudah",Low: ★★☆☆,5.6,3.7,3.9,Lake Meganville: industri kuat,High: 💵💵💵💵💵
PLTM-SULS-628,44514,14281,37,West Elizabeth: risiko sedang,High: ★★★★★,119.62,13.32,0.74,37,"PLTM di Lisaborough, biaya logistik tinggi",Medium: ★★★★☆☆☆☆,5.8,3.9,4.9,North Brentville: pertumbuhan stabil,Low: 💵💵
PLTS-NTB-629,73036,30641,26,Wilsonshire: cuaca stabil,High: ★★★★☆,109.71,10.99,0.6,42,"PLTS di Gomezland, biaya logistik tinggi",Medium: ★☆☆☆☆,6.1,3.7,4.7,East Allen: pariwisata berkembang,Low: 💵💵
PLTS-SULU-630,61163,25036,20,East Heather: cuaca stabil,High: ★★★★☆,125.62,6.44,0.67,48,"PLTS di Coreyville, akses mudah",Medium: ★☆☆☆☆,5.6,3.1,4.5,Port Josephborough: industri kuat,Medium: 💵💵💵
PLTA-SULS-631,74974,18184,35,South Diane: radiasi matahari tinggi,Medium: ★★★☆☆,291.22,15.62,0.6,42,"PLTA di Lauraberg, akses mudah",High: ★,5.1,4.7,5.8,Lindsayburgh: pertumbuhan stabil,Low: 💵💵
PLTM-NTB-632,31509,9146,51,Norrisview: radiasi matahari tinggi,Medium: ★★☆☆☆,99.65,8.07,0.54,58,"PLTM di Port Tim, biaya logistik tinggi",High: ★★★★☆☆,3.8,4.6,5.5,West Makaylaview: pertumbuhan stabil,High: 💵💵💵💵💵
PLTM-GORONT-633,26123,11495,55,Brandonbury: debit air kuat,High: ★★★★☆,62.68,5.43,0.5,16,"PLTM di Younghaven, akses mudah",Medium: ★★,6.4,4.3,5.2,Lake Jason: ekonomi agro,High: 💵💵💵💵💵
PLTB-ACHD-634,42548,17580,54,Greenstad: cuaca stabil,High: ★★★★☆,148.73,11.25,0.61,30,"PLTB di Port Charles, biaya logistik tinggi",Low: ★★★★☆☆,4.5,3.8,4.2,East Laurenport: pariwisata berkembang,Low: 💵💵
PLTS-SULU-635,89605,26493,27,Watkinston: cuaca stabil,Medium: ★★★☆☆,244.94,20.02,0.5,17,"PLTS di Port Tylerberg, tantangan lahan",High: ★★★☆,5.7,4.2,5.3,West Ruben: ekonomi agro,Medium: 💵💵💵
PLTB-ACHD-636,45742,19801,41,Sarahfurt: radiasi matahari tinggi,High: ★★★★★,177.8,7.45,0.56,37,"PLTB di Williamtown, akses mudah",Medium: ★★★☆☆☆,6.4,3.6,4.4,Romeroland: pertumbuhan stabil,High: 💵💵💵💵💵
PLTB-NTT-637,45520,13140,11,"Sumba: radiasi matahari tinggi, rawan kekeringan",Medium: ★★★☆☆,138.47,11.45,0.59,43,"PLTB di North Debbie, biaya logistik tinggi",Medium: ★★★★★☆☆☆☆,4.9,4,5.3,Rodriguezmouth: pertumbuhan stabil,Low: 💵💵
PLTS-PAPU-638,72143,22129,32,Richardsontown: radiasi matahari tinggi,High: ★★★★★,178.97,19.37,0.54,31,"PLTS di Phillipsborough, akses mudah",Medium: ★★★★☆☆,5.1,4.2,4.9,Walshshire: pariwisata berkembang,Low: 💵💵
PLTA-GORONT-639,50204,12137,18,East Richard: debit air kuat,Medium: ★★★☆☆,168.34,12.17,0.62,52,"PLTA di North Paul, tantangan lahan",Low: ★★★★☆☆☆☆,5,3.5,4.5,Brandihaven: pariwisata berkembang,High: 💵💵💵💵
PLTA-KALB-640,37668,23563,24,Ricardoview: debit air kuat,Medium: ★★★☆☆,140.21,8.29,0.66,50,"PLTA di North Christopherport, akses mudah",Low: ★☆,4.7,3.7,5,Lake Jacob: pertumbuhan stabil,Low: 💵💵
PLTM-NTT-641,35206,13549,45,"Sumba: radiasi matahari tinggi, rawan kekeringan",High: ★★★★☆,79.76,6.55,0.57,30,"PLTM di Lake Lisashire, akses mudah",Low: ★,5.5,4,5.1,Sheryltown: ekonomi agro,High: 💵💵💵💵
PLTB-KALTIM-642,33766,25553,42,North Eugene: risiko sedang,Medium: ★★☆☆☆,184.88,11.7,0.63,41,"PLTB di East Paulshire, tantangan lahan",High: ★★★★★☆☆☆☆,4,4.2,5.1,South Molly: ekonomi agro,High: 💵💵💵💵
PLTB-SUMUT-643,50291,20791,26,"Tapanuli: banjir musiman, debit air stabil",Medium: ★★★☆☆,115.78,10.32,0.81,30,"PLTB di Hancockfurt, tantangan lahan",Low: ★★,4.9,4.3,5.3,South Thomas: pariwisata berkembang,Medium: 💵💵💵
PLTM-SULU-644,48595,6758,55,Cunninghammouth: debit air kuat,Medium: ★★★☆☆,68.72,2.05,0.63,29,"PLTM di West Cathy, tantangan lahan",High: ★★★★,5.1,3.9,4.9,West Lawrencechester: pariwisata berkembang,High: 💵💵💵💵
PLTB-SULTRA-645,80982,16967,52,Robertside: debit air kuat,Medium: ★★★☆☆,117.53,10.1,0.58,20,"PLTB di Webbberg, biaya logistik tinggi",High: ★★★★,4.7,4.9,6.3,Brandonshire: pariwisata berkembang,Medium: 💵💵💵
PLTA-JABAR-646,51367,8783,39,North Tammyville: radiasi matahari tinggi,Low: ★☆☆☆☆,285.15,21.5,0.71,47,"PLTA di Andrewschester, biaya logistik tinggi",Medium: ★★★★★☆☆☆☆,6.2,4.1,4.8,Lake Justinchester: industri kuat,High: 💵💵💵💵💵
PLTB-BALI-647,25646,20736,32,Kristenstad: cuaca stabil,Medium: ★★★☆☆,158.81,8.74,0.57,32,"PLTB di East Alexismouth, tantangan lahan",Low: ★★☆☆☆,5,4.1,4.8,South Coreybury: ekonomi agro,Low: 💵💵
PLTS-SULU-648,92953,22015,18,Amandastad: cuaca stabil,High: ★★★★★,144.55,11.66,0.62,17,"PLTS di New Derek, permintaan pasar tinggi",Medium: ★☆,6.1,3.9,4.9,Lake Dalton: industri kuat,Low: 💵💵
PLTB-DIY-649,38968,21282,47,Alanview: radiasi matahari tinggi,Low: ★☆☆☆☆,129,5.41,0.74,40,"PLTB di Katelynbury, biaya logistik tinggi",Medium: ★★★,4,3.7,4.8,Bondburgh: ekonomi agro,Medium: 💵💵💵
PLTB-KALB-650,38034,12025,13,Port Annmouth: cuaca stabil,High: ★★★★☆,186.05,12.86,0.89,23,"PLTB di Martinezton, permintaan pasar tinggi",High: ★★★☆☆☆,4.2,3.5,4.3,Wardshire: pariwisata berkembang,High: 💵💵💵💵
PLTA-MALUKU-651,52431,16119,54,Cooperside: radiasi matahari tinggi,High: ★★★★★,101.07,5.29,0.42,22,"PLTA di East Eric, tantangan lahan",High: ★★☆☆,3.2,3.7,4.6,East Feliciastad: pertumbuhan stabil,High: 💵💵💵💵💵
PLTS-JABW-652,65528,31217,47,South Nataliefurt: radiasi matahari tinggi,High: ★★★★★,133.26,5.88,0.54,35,"PLTS di East Joshua, akses mudah",High: ★,4.5,3.7,4.5,Lake Christinafort: pertumbuhan stabil,High: 💵💵💵💵
PLTA-BALI-653,43465,16453,35,South Courtney: cuaca stabil,Medium: ★★★☆☆,160.42,13.99,0.51,43,"PLTA di Hamiltonberg, tantangan lahan",Low: ★★★,6,3.5,4,Michealfort: pariwisata berkembang,Medium: 💵💵💵
PLTB-SULU-654,53807,14730,49,Josephburgh: radiasi matahari tinggi,Medium: ★★☆☆☆,29.82,3.22,0.67,35,"PLTB di Amyport, permintaan pasar tinggi",High: ★★☆☆☆☆,3.8,3.3,4.8,Port Zachary: pariwisata berkembang,High: 💵💵💵💵
PLTM-KALSEL-655,29838,9497,32,South Charlesport: debit air kuat,Medium: ★★☆☆☆,132.46,9.99,0.67,57,"PLTM di South Jennifer, tantangan lahan",High: ★★★★★☆,3.9,3.2,4.3,Melindaview: ekonomi agro,High: 💵💵💵💵💵
PLTS-GORONT-656,90100,17144,45,Lake Matthewstad: risiko sedang,Medium: ★★★☆☆,151.88,15.47,0.59,19,"PLTS di Bradfordmouth, akses mudah",Medium: ★★★★☆,3,3.9,5.2,East Tiffanyton: industri kuat,High: 💵💵💵💵
PLTS-BALI-657,61593,23060,33,Nicolefurt: risiko sedang,High: ★★★★☆,5.02,0.57,0.51,27,"PLTS di Paulshire, permintaan pasar tinggi",High: ★★☆,5.4,4,5.4,New Kenneth: industri kuat,Medium: 💵💵💵
PLTS-ACHD-658,81090,23825,26,Brendaside: risiko sedang,Medium: ★★☆☆☆,189.89,8.08,0.66,25,"PLTS di North Kayla, permintaan pasar tinggi",Medium: ★★★★☆☆☆☆,4.1,4.6,5.6,Susanmouth: pariwisata berkembang,Medium: 💵💵💵
PLTM-NTB-659,39508,12245,37,West Valerie: radiasi matahari tinggi,Medium: ★★☆☆☆,106.96,10,0.62,26,"PLTM di Robinshire, permintaan pasar tinggi",Low: ★★★★☆☆☆☆,5.9,4.2,4.9,Austinmouth: industri kuat,High: 💵💵💵💵
PLTS-SUMUT-660,63059,25514,11,"Tapanuli: banjir musiman, debit air stabil",High: ★★★★☆,233.67,20.76,0.72,14,"PLTS di Port Colleen, tantangan lahan",Low: ★★★★☆☆☆,3.7,4.6,6.3,Jameston: ekonomi agro,High: 💵💵💵💵
PLTS-ACHD-661,55186,28857,35,Ramosburgh: cuaca stabil,Medium: ★★★☆☆,72.78,6.54,0.68,47,"PLTS di New Andrea, permintaan pasar tinggi",Low: ★★★★★☆☆☆☆,4.5,4.6,5.1,Brownland: pariwisata berkembang,High: 💵💵💵💵💵
PLTA-BALI-662,35052,18546,45,Larsonport: debit air kuat,High: ★★★★☆,114.17,10.98,0.65,57,"PLTA di Port Andrew, akses mudah",Low: ★★☆☆☆,5.7,3.9,5.1,South Charlestown: pariwisata berkembang,Medium: 💵💵💵
PLTB-JABW-663,45543,26215,32,Stacyburgh: debit air kuat,Medium: ★★☆☆☆,255.26,20.6,0.46,47,"PLTB di Carterfort, biaya logistik tinggi",High: ★☆☆,6.1,4.1,5.4,Thomasmouth: pariwisata berkembang,High: 💵💵💵💵
PLTB-SULTRA-664,62238,19351,36,Davidsonfort: debit air kuat,High: ★★★★☆,198.79,15.91,0.67,27,"PLTB di Heidiberg, akses mudah",Medium: ★★★☆☆☆☆,3.3,4.2,5,Johnton: ekonomi agro,Medium: 💵💵💵
PLTS-MALUKU-665,99799,28115,37,Murilloland: cuaca stabil,High: ★★★★☆,174.32,10.46,0.76,60,"PLTS di Matthewfort, akses mudah",Medium: ★★★☆☆☆☆,6.6,4.2,5.7,Robertsonbury: ekonomi agro,High: 💵💵💵💵
PLTM-SULTRA-666,31015,9608,55,Banksberg: debit air kuat,Medium: ★★★☆☆,171.75,12.39,0.65,35,"PLTM di Boothville, permintaan pasar tinggi",Low: ★★★☆☆☆,5.2,3.5,4.7,North Alexandra: ekonomi agro,Low: 💵💵
PLTB-PAPU-667,58635,18685,62,Christinebury: radiasi matahari tinggi,High: ★★★★★,89.13,7.96,0.48,59,"PLTB di Port Brittney, tantangan lahan",Low: ★★★★☆,4.1,3.7,4.4,Lake Stevenland: pertumbuhan stabil,Medium: 💵💵💵
PLTA-DIY-668,44520,17143,57,Jasonmouth: debit air kuat,High: ★★★★★,133.94,6.47,0.71,16,"PLTA di West Vincent, akses mudah",Medium: ★★★★,4.3,4,5.1,Heathertown: ekonomi agro,High: 💵💵💵💵
PLTA-SULTRA-669,51996,22376,52,Clarkview: debit air kuat,High: ★★★★☆,106.93,13.21,0.62,58,"PLTA di Warnerchester, biaya logistik tinggi",High: ★★☆☆☆☆,4.9,4.5,5.6,South Brandon: industri kuat,High: 💵💵💵💵
PLTM-JATENG-670,37794,19476,52,New Brandon: radiasi matahari tinggi,Medium: ★★★☆☆,134.11,11.04,0.71,15,"PLTM di Ericchester, biaya logistik tinggi",High: ★★,3.8,3,3.8,Port Sheri: industri kuat,Medium: 💵💵💵
PLTA-DIY-671,33660,16300,52,Jonesshire: debit air kuat,Medium: ★★★☆☆,105.46,5.43,0.61,57,"PLTA di East Kaylaburgh, akses mudah",High: ★★★☆☆,5.7,3.2,4.4,North Jeremy: ekonomi agro,Medium: 💵💵💵
PLTS-NTB-672,87259,29770,47,Susanmouth: debit air kuat,Medium: ★★★☆☆,260.1,18.96,0.61,35,"PLTS di Michelleville, tantangan lahan",Low: ★★★★★,4.7,4,5.5,Hernandezborough: industri kuat,Low: 💵💵
PLTS-ACHD-673,54824,20694,48,Lake Paul: debit air kuat,Medium: ★★☆☆☆,201,14.62,0.69,54,"PLTS di Lake April, akses mudah",Medium: ★★★★★☆☆,5.3,4.8,5.8,East Kevinside: pertumbuhan stabil,Medium: 💵💵💵
PLTS-SULS-674,90384,38210,40,Williamtown: radiasi matahari tinggi,Medium: ★★☆☆☆,152.47,14.4,0.56,46,"PLTS di East Christinatown, biaya logistik tinggi",Medium: ★★★★☆,6.9,4.1,5,West Brianhaven: pertumbuhan stabil,High: 💵💵💵💵
PLTM-KALB-675,29150,15291,63,New Janeport: risiko sedang,Medium: ★★☆☆☆,125.13,11.45,0.45,60,"PLTM di Weberbury, permintaan pasar tinggi",Medium: ★★☆,5.1,4.2,5.7,Stevenburgh: ekonomi agro,High: 💵💵💵💵
PLTM-NTB-676,29604,8164,46,Port Vanessaburgh: radiasi matahari tinggi,High: ★★★★☆,83.17,8.88,0.75,22,"PLTM di Lake Nathan, tantangan lahan",Low: ★☆☆,5.3,4.6,5.6,Williamsstad: industri kuat,Medium: 💵💵💵
PLTM-JABW-677,34334,11000,51,Lake Danielleside: debit air kuat,High: ★★★★★,72.61,6.19,0.6,33,"PLTM di Adamburgh, tantangan lahan",Low: ★★★☆,5.6,4,5,Debrachester: pertumbuhan stabil,Low: 💵💵
PLTB-NTB-678,41288,18288,56,Port Arielmouth: debit air kuat,High: ★★★★☆,92.83,7.59,0.62,26,"PLTB di Lake Mirandaland, biaya logistik tinggi",Low: ★★★☆☆☆,4.4,3.7,4.8,Danielmouth: pertumbuhan stabil,High: 💵💵💵💵
PLTA-KALTIM-679,38665,19399,31,Cantrelltown: cuaca stabil,Low: ★☆☆☆☆,203.14,25.75,0.51,42,"PLTA di Jasonfort, tantangan lahan",High: ★★★☆☆☆,5.4,3.6,4.9,Port Sarah: ekonomi agro,High: 💵💵💵💵💵
PLTS-SULTRA-680,56021,27402,26,Morriston: risiko sedang,Medium: ★★☆☆☆,139.65,8.29,0.68,42,"PLTS di Lake Andrea, tantangan lahan",Low: ★☆☆,4.3,4.3,5.2,Kelleyshire: ekonomi agro,High: 💵💵💵💵💵
PLTB-KALSEL-681,48855,18591,33,Jonathanmouth: risiko sedang,Medium: ★★☆☆☆,160.52,17.75,0.52,30,"PLTB di Sarahside, biaya logistik tinggi",Medium: ★★★☆,5.9,4.7,5.5,Port Brianton: industri kuat,Medium: 💵💵💵
PLTA-SULU-682,35449,19207,36,Dianafurt: radiasi matahari tinggi,Medium: ★★★☆☆,243.43,19.64,0.52,37,"PLTA di Lake Kaitlyn, akses mudah",Medium: ★★,4.1,4.5,5.3,Williamsville: ekonomi agro,High: 💵💵💵💵
PLTS-BANTEN-683,75657,29779,30,North Juanstad: risiko sedang,Medium: ★★☆☆☆,147.7,11.77,0.67,24,"PLTS di Stanleystad, akses mudah",Low: ★★★★☆,5.5,3.9,4.9,Lewisshire: pertumbuhan stabil,Medium: 💵💵💵
PLTB-KALB-684,46282,12089,48,Lanceville: cuaca stabil,Medium: ★★★☆☆,244.61,15.25,0.52,55,"PLTB di Lake Kellyton, tantangan lahan",High: ★★☆☆☆☆,4.3,4.4,5.5,Natashabury: pariwisata berkembang,Medium: 💵💵💵
PLTS-JABAR-685,72621,20409,35,Austinberg: risiko sedang,High: ★★★★★,71.77,5.95,0.69,21,"PLTS di East Christopherfort, akses mudah",High: ★★★★★☆☆☆,4,3.2,4.7,Alexandermouth: ekonomi agro,High: 💵💵💵💵
PLTS-GORONT-686,65823,30679,33,Perryview: risiko sedang,Medium: ★★★☆☆,141.9,12.6,0.51,14,"PLTS di New Glenn, akses mudah",Medium: ★☆☆,5.1,3.8,4.4,South Cassandraton: pariwisata berkembang,High: 💵💵💵💵
PLTB-KALB-687,53374,16946,42,West Christopher: radiasi matahari tinggi,Medium: ★★★☆☆,89.49,10.01,0.69,16,"PLTB di South Mandymouth, permintaan pasar tinggi",Medium: ★★★★☆,5.8,3.8,4.3,Smithton: industri kuat,Low: 💵💵
PLTS-JABW-688,104293,24694,27,Cortezview: radiasi matahari tinggi,High: ★★★★★,170.84,17.66,0.6,51,"PLTS di Rayborough, tantangan lahan",High: ★★★★★☆☆☆,6,4.5,5.2,New Jake: ekonomi agro,High: 💵💵💵💵💵
PLTS-NTB-689,64893,29787,10,West Ronaldville: radiasi matahari tinggi,Medium: ★★★☆☆,142.53,7.32,0.55,13,"PLTS di Lake Robertburgh, biaya logistik tinggi",Medium: ★★☆☆☆,4.8,3.8,4.6,Tapiaport: pariwisata berkembang,Low: 💵💵
PLTS-JATENG-690,58542,36459,53,Lake Joseph: cuaca stabil,High: ★★★★★,91.9,10.26,0.56,20,"PLTS di South Nathanielfort, tantangan lahan",High: ★★☆☆☆☆,5.1,4,4.8,Robinton: pariwisata berkembang,Medium: 💵💵💵
PLTB-SULU-691,59838,18503,37,Johnville: debit air kuat,High: ★★★★☆,84.77,5.27,0.44,29,"PLTB di New Luis, akses mudah",Medium: ★★★★★☆☆☆,5,3.4,4.3,Rebeccafurt: ekonomi agro,High: 💵💵💵💵
PLTB-KALTIM-692,63701,22797,44,North Shannonmouth: debit air kuat,Medium: ★★★☆☆,145.65,17.13,0.65,46,"PLTB di Mitchellmouth, tantangan lahan",Medium: ★★★★★☆☆☆,4.7,3.3,4.4,New Virginia: pertumbuhan stabil,High: 💵💵💵💵
PLTB-DIY-693,58293,15473,49,Elizabethmouth: cuaca stabil,Low: ★☆☆☆☆,131.82,10.06,0.35,31,"PLTB di Lake Jenniferborough, tantangan lahan",High: ★★☆,4.8,4.5,5.3,West Robinfort: industri kuat,High: 💵💵💵💵
PLTS-KALSEL-694,75787,21220,38,West Ryanborough: radiasi matahari tinggi,Medium: ★★★☆☆,139.17,8.52,0.73,15,"PLTS di Lake Curtis, tantangan lahan",Low: ★★★☆☆☆,5.7,3.7,4.8,Bakerfort: ekonomi agro,Low: 💵💵
PLTB-KALSEL-695,55374,20569,19,Mullinston: radiasi matahari tinggi,Medium: ★★★☆☆,200.33,13.74,0.56,45,"PLTB di Valerieberg, biaya logistik tinggi",High: ★★★★☆,7.1,4.2,5.1,Toddmouth: pertumbuhan stabil,High: 💵💵💵💵
PLTB-KALB-696,27947,23559,24,New Allison: radiasi matahari tinggi,Medium: ★★★☆☆,99.83,7.32,0.74,47,"PLTB di Port Barrybury, biaya logistik tinggi",High: ★★★★☆☆☆,5.6,3.9,5,Johnsonfurt: pertumbuhan stabil,Low: 💵💵
PLTB-PAPU-697,43996,18558,46,Kathleenfort: cuaca stabil,Low: ★☆☆☆☆,198.44,19.71,0.65,55,"PLTB di Parkerton, permintaan pasar tinggi",Medium: ★★★★,4.7,4.4,5.4,Vanessashire: ekonomi agro,High: 💵💵💵💵
